61020	47691	20869	21612	64719	29015
61021	29884	54140	56908	29802	10108
61022	5661	34074	33914	46583	7681
61023	33914	3407	3310	64869	16660
61024	62679	53841	33030	4925	30192
61025	63223	2949	12668	54682	46004
61026	12835	52303	12036	6047	3445
61027	61883	3860	60661	31169	31189
61028	26218	54631	46095	21393	3445
61029	1985	25287	29254	21258	37566
61030	53841	22982	45266	7991	55442
61031	24531	60454	16282	23349	28150
61032	63142	42740	1314	49828	25800
61033	28150	15490	56189	63142	3922
61034	47691	21612	64719	23857	27393
61035	8241	7501	36815	43130	24561
61036	62947	41354	57810	50484	5253
61037	40003	54555	30735	38945	55192
61038	43044	50919	63071	49269	20972
61039	61883	2946	1719	18378	42740
61040	18038	45629	13623	21501	13694
61041	3614	62465	32099	62833	15427
61042	13623	24666	31014	13694	49031
61043	1973	60982	23230	60387	51364
61044	62947	24682	38152	26218	49031
61045	61883	3860	31169	19091	1719
61046	62947	26254	24682	38152	49687
61047	20869	7473	63619	41386	18496
61048	1973	60387	39598	60982	2946
61049	22982	53841	55200	1038	50822
61050	8241	49031	18765	23783	32519
61051	8241	38881	6341	36815	12809
61052	31169	3614	36674	3860	31967
61053	43416	31967	48939	46858	62798
61054	13623	23573	19743	41293	45614
61055	26218	15490	46095	23573	49031
61056	9429	57810	62984	62947	4937
61057	1719	61883	13099	63019	3860
61058	62679	4925	33030	34074	5661
61059	22982	5694	46166	13591	53841
61060	26254	24682	37078	62947	29761
61061	27577	61178	21208	27580	28064
61062	5689	27500	27452	60649	56463
61063	50118	20544	53514	43893	52586
61064	26254	3445	15490	19236	28073
61066	1973	60982	39598	38125	16805
61067	13623	29174	62947	54957	5661
61068	46166	2622	14518	47299	35983
61069	1973	60982	39598	33914	34074
61070	62798	11573	9955	38881	31972
61071	21612	29015	56780	20869	63625
61072	20869	29761	42287	63619	26254
61073	12835	52303	28237	28249	36674
61074	46166	22982	53841	2622	45266
61075	4603	62261	28490	62465	32099
61076	61883	1719	58099	2946	53125
61077	60387	57429	31048	21010	6953
61078	1719	61883	19091	27580	28800
61079	48322	7681	34074	5661	26031
61080	31967	64869	16660	45381	3310
61081	61178	1973	41319	45614	19743
61082	5661	29174	13623	54957	38784
61083	54140	3407	28150	53581	29884
61084	8503	2575	7945	33511	42747
61085	26254	24682	62947	55541	3445
61086	61883	28422	1719	63484	18378
61087	55442	11573	13591	10957	13972
61088	16320	31967	45837	57429	33511
61089	23031	11573	13972	31394	63071
61090	3614	31169	36674	32519	1191
61091	5689	47721	27500	31469	27452
61092	39962	23168	19236	38945	16844
61093	13623	61178	62947	26254	24682
61094	8241	43130	32519	36815	35808
61095	61178	1973	41319	58680	61154
61096	21393	3445	26218	12835	46095
61097	38881	12809	44631	62325	6341
61098	8241	43130	35808	29178	61046
61099	5426	26254	37078	57365	42109
61100	5689	49031	27163	63223	18580
61101	61178	1973	13623	41319	21208
61102	21208	13099	61883	1719	2946
61103	54631	40161	61883	26218	40736
61104	33914	32107	34074	63407	29178
61105	63223	5689	47721	49031	27163
61106	61883	28150	22922	23349	42382
61107	31169	63223	2949	9461	17038
61108	31967	61883	29693	42382	32455
61109	61178	5689	27577	27500	31798
61110	61883	28150	38529	56073	22922
61111	49005	53514	62465	1430	32099
61112	20759	62842	57429	52977	31033
61113	28150	54140	56073	43416	3407
61114	5661	30994	13625	26544	37024
61115	62679	63223	924	23455	51494
61116	13623	61178	23573	21208	41319
61117	3614	4603	62465	15409	30379
61118	47691	62847	63349	44359	1083
61119	22982	42943	21612	55797	53841
61121	26254	37078	39962	42109	24275
61122	56621	30135	46133	5365	26218
61123	12835	12036	3445	52303	19236
61124	5426	57365	37078	42109	23340
61125	29884	33914	7681	7473	41386
61126	22982	13591	5694	53841	58505
61127	26218	3445	25360	28073	26254
61128	55393	23031	64719	9609	16320
61129	13625	4937	52916	56590	19936
61130	36674	12835	11225	3614	28249
61131	16282	3407	28150	24531	60454
61132	24682	26218	25360	62947	23573
61133	13623	60454	23573	17571	16282
61134	62842	20759	10865	40003	54351
61135	21687	32749	13092	39478	43130
61136	31967	56073	42382	38529	29693
61137	11573	16320	31967	43416	837
61138	51364	14543	31048	22973	25800
61139	23168	40649	56189	38945	19091
61140	26218	3445	46095	57707	18580
61141	53841	45266	22982	27393	7991
61142	38945	45645	55192	43044	32468
61143	38881	44631	12809	22124	56936
61144	51364	25800	32468	23168	50118
61145	13623	60454	32981	16282	13092
61146	20544	50118	53514	13372	26254
61147	47721	32099	28490	31469	27500
61148	53841	30192	62679	4925	22982
61149	4603	62261	13099	47721	27580
61150	51364	63142	1314	25800	22455
61151	34074	33914	29174	24045	46583
61152	3614	36674	52303	28237	28249
61153	21208	27577	13099	61178	1719
61154	28150	63142	34268	16314	37566
61155	54140	23031	10108	27606	20948
61156	51364	60387	55393	31048	41386
61157	38881	44631	12809	8241	21989
61158	55442	58505	13591	3614	17412
61159	18580	49031	26218	47926	47721
61160	20869	5661	7681	29761	29015
61161	25800	32468	23168	51364	22973
61162	32107	8241	29174	34074	30192
61163	24740	1973	5661	49282	51364
61164	33914	34074	30192	55200	32107
61165	1973	61178	61171	18886	13623
61166	62465	32099	3614	15427	62833
61167	43044	34565	27500	16089	62847
61168	63142	23168	49828	25800	14790
61169	6341	3614	16406	6047	32099
61170	62947	24682	8241	49031	38152
61171	1973	60982	39598	38125	16805
61172	43416	29693	31967	43130	40374
61173	23031	16320	56908	60387	55393
61174	13972	16320	23031	64719	11573
61175	23819	45884	31523	53125	2061
61176	1973	60982	33030	62679	16805
61177	61178	13623	41319	61171	1973
61178	5661	52916	46166	13625	4937
61179	23031	11573	48939	43416	62798
61180	8557	15490	56189	23168	12036
61181	31967	31169	13487	48939	53858
61182	52916	13625	4937	28473	21612
61183	16320	33511	31967	10957	45837
61184	23168	40649	19091	38945	56189
61185	5661	24666	14518	21501	46166
61186	42109	34180	29761	27606	46710
61187	61046	23835	28384	46491	8241
61188	13092	21687	39478	23595	29174
61189	60387	57429	16320	31762	19306
61190	62679	60982	1973	13099	8503
61191	23031	48939	9955	62635	31559
61192	5661	62947	13623	18038	21501
61193	62679	32455	31967	56091	23455
61194	27580	47721	19091	17231	5477
61195	20869	29761	29884	7681	63619
61196	5661	9919	56780	60334	46583
61197	51695	46166	29920	62833	9796
61198	26254	38152	62947	26218	25360
61199	48939	15983	54140	43130	37527
61200	56463	9429	4937	56590	38140
61201	15490	23573	25360	26218	26254
61202	36674	12835	34762	28249	11225
61203	61883	2946	1719	18378	42740
61204	54140	2061	53581	29884	21896
61205	31048	51364	1973	41386	43164
61206	46858	43416	32487	43130	62798
61207	55442	13591	10957	31169	3614
61208	29174	13092	13623	21687	32922
61209	13623	24682	62947	26254	25360
61210	62679	32455	33030	23455	4925
61211	12036	19236	39962	3445	37078
61212	15490	23573	34268	25360	17761
61213	61178	13623	21208	41319	64411
61214	55200	43416	30771	22982	42112
61215	20759	40003	62842	57429	16320
61217	13623	24666	13092	61171	55294
61218	61883	23349	21687	32749	28150
61219	51364	23230	47691	1973	26737
61220	61178	13623	5689	38001	31798
61221	4603	3614	40402	29920	5210
61222	8241	23835	1191	18765	9461
61223	55200	33914	50822	1038	61046
61224	23031	16320	64719	29511	57346
61225	63223	51348	46166	924	12175
61226	16320	40003	13972	31967	53858
61227	26254	62947	13746	24682	56579
61228	38881	22124	60875	62833	28237
61229	24682	15490	40404	31930	8241
61230	62947	24682	26254	13623	5540
61231	53514	50919	20544	20972	27926
61232	42943	55797	21680	9919	28384
61233	46166	2622	12175	31561	22982
61234	9955	62798	13972	48939	36674
61235	26218	3445	20464	49674	35813
61236	63071	1083	43044	50919	49269
61237	62679	4925	33030	8503	7507
61238	51364	26544	2269	24133	14042
61239	13623	61171	61178	24666	18038
61240	5661	13623	5540	48322	7206
61241	22982	23835	5694	58505	13591
61242	23168	63142	49828	28238	14790
61243	40003	16320	13972	23031	32378
61244	43044	36716	55192	47996	5972
61245	23031	31394	48939	34180	42109
61246	55797	11573	42943	64268	31972
61247	62679	24666	14518	4925	7507
61248	24682	26254	62947	49687	44215
61249	11573	62798	38881	9955	31972
61250	4937	19936	52916	13625	56936
61251	51364	61178	40857	18025	41319
61252	20869	7473	29015	5661	18496
61253	61883	2946	18378	28422	18886
61254	30735	38945	54555	55192	28633
61255	2946	60387	2061	57429	21010
61256	27580	27577	62261	47721	28490
61257	62947	5661	26254	24682	5540
61258	64719	11573	57346	1083	7991
61259	31169	23455	34591	51494	17038
61260	19091	10199	6047	56189	27580
61261	23168	19091	10199	55192	38945
61262	26254	29254	51364	14543	53459
61263	28150	61883	22922	15490	42740
61264	33914	34074	7681	29884	51769
61265	34667	64244	54374	24531	49411
61266	61883	18378	2946	28422	1719
61267	53514	53092	12394	27926	41981
61268	61883	38529	42382	56073	63484
61269	62847	43044	49391	32331	52977
61270	61178	13099	27577	21208	31798
61271	63142	42740	2061	2946	1314
61272	64689	31394	58828	45272	27926
61273	3614	36674	52303	11225	28237
61275	61883	58099	1719	19091	4428
61276	64719	57346	29511	9609	10437
61277	48939	12835	15983	37527	62892
61278	26218	3445	25360	17761	5365
61279	2946	42740	2061	63142	24531
61280	3614	38881	58505	27913	21989
61282	13972	11573	16320	50919	1083
61283	23168	39962	12036	37566	16314
61284	40161	54631	26218	38001	5689
61285	5426	38881	62085	3445	54497
61286	23031	48939	54140	15983	37527
61287	7681	48322	33914	29884	26031
61288	32455	62679	31967	56091	30192
61289	40003	13972	16320	20759	10865
61290	62798	46858	48939	32487	11573
61291	33914	34074	33030	60982	62679
61292	53841	22982	45266	30192	48696
61293	23573	17761	25360	24928	63142
61294	27577	27580	19091	56621	10199
61295	3614	62465	30379	30735	32099
61296	13092	61883	39478	39458	60454
61297	20869	15777	64689	7473	45272
61298	1973	51364	22455	28105	6908
61299	27577	61178	56621	46133	40589
61300	26254	21258	29254	63619	29761
61301	16282	29174	40404	3407	34074
61302	5689	18038	13623	45629	13694
61303	23168	40649	63142	32468	38945
61304	51364	14543	14042	50118	33864
61305	5689	13623	61178	45629	18038
61306	26254	37078	39962	19236	42619
61307	55442	10957	13972	3614	11033
61308	8241	23835	9461	18765	61046
61309	64719	1083	21612	47691	11573
61310	43416	30192	32455	22498	29693
61311	64719	11573	1083	31972	13972
61312	4603	36453	41912	45556	16222
61313	47691	63071	57819	49269	51364
61314	1973	51364	24370	41319	24740
61315	8503	33511	7991	12968	7945
61316	38881	5253	44631	12809	62439
61317	5689	38152	5365	26218	61178
61318	61883	28150	22922	14790	40463
61319	54140	10108	29884	1985	56908
61320	62847	59296	56463	63349	17377
61321	43044	50118	10199	36716	32468
61322	50919	43044	13972	8473	63071
61323	4603	62261	29706	23455	39862
61324	62679	8503	33030	4925	60982
61325	61178	18038	13623	54638	45629
61326	13623	5689	49031	13694	6488
61328	51364	25800	14543	29254	22973
61329	60982	8503	1973	37024	16805
61330	3445	6341	38881	12809	16406
61331	31523	53125	58099	23819	38945
61332	8503	2575	60982	7945	42747
61333	12835	34762	56189	19091	12036
61334	25800	14543	51364	22973	23334
61335	33914	34074	54374	34667	16660
61336	12835	48939	34762	12036	15983
61337	26218	19091	17089	54631	40161
61338	62842	33511	47560	45837	42747
61339	31967	3310	64869	33914	16660
61340	1191	36674	31169	9461	62798
61341	3614	30735	30379	36674	19453
61342	5661	53841	22982	45266	27393
61343	26254	62947	24682	49687	13746
61344	50118	23168	32468	25800	62089
61345	27500	47721	5689	27452	32099
61346	3445	26218	6341	16406	18580
61347	27580	5477	31189	51494	4603
61348	31523	38945	23334	10058	23819
61349	56463	62847	27500	59296	38140
61350	14543	22973	29254	50118	64689
61351	61883	1719	19091	33234	17231
61352	13623	62947	61178	40654	26022
61353	61883	1719	2946	18378	58099
61354	33914	29884	34074	7681	55200
61355	29761	51769	46583	17255	45956
61356	31967	29693	43416	32455	31169
61357	16320	40003	13972	11573	31967
61358	55393	60387	31048	41386	56908
61359	34074	34667	33914	56782	1973
61360	62679	34074	33030	4925	30192
61361	63142	23168	14790	1825	31523
61362	20876	56621	24928	63142	46133
61363	46166	41912	47299	14518	36453
61364	48322	16282	34074	33914	7681
61365	34762	12835	56189	19091	21393
61366	8241	12686	23835	2548	18765
61367	57810	9429	62947	4937	56590
61368	23031	16320	40003	48939	13972
61369	48939	56073	54140	43130	38529
61370	31967	48939	13487	53858	43416
61371	15490	34268	23573	31930	55635
61373	23031	20869	64719	9609	55393
61374	18886	1973	60454	34667	64244
61375	26218	3445	15490	46095	57707
61376	8241	12686	2548	7501	60413
61378	32519	8241	36815	21989	23783
61379	26254	37078	39962	24682	29274
61380	23455	31169	55442	51494	40402
61381	60387	57429	54374	49411	1973
61382	13623	24666	31014	57449	63223
61383	51364	50118	14042	14543	25800
61384	51364	23230	2269	36937	61178
61385	51364	28861	25800	22973	20759
61386	26254	15777	20869	7473	63619
61387	23168	19236	19091	10199	56189
61388	13099	48584	27580	18488	29002
61389	29174	34074	13092	32922	24045
61390	13623	49031	5689	38192	13694
61391	29884	33914	7681	48322	3407
61392	19091	17089	61883	17231	27580
61393	61178	21208	27577	41319	40857
61394	26254	20464	49771	53514	43893
61395	5661	22982	53841	27393	9919
61396	25360	23573	26254	17761	24928
61397	1973	2148	28105	60478	41319
61398	54140	28150	46643	34268	10108
61400	2949	8241	21687	32519	30624
61401	64719	47691	21612	49269	50919
61402	8503	60982	2575	1973	27393
61403	12835	36674	34762	52303	28249
61404	62842	20759	40003	57429	16320
61405	5661	46583	14056	9919	53271
61406	63223	24666	14518	57449	39193
61407	13623	62947	24682	38784	54957
61408	51364	7473	1973	44244	41386
61409	30192	32107	34074	23368	22982
61410	36674	48939	62798	3614	9955
61411	62679	32455	9813	24381	63223
61412	63142	23168	1719	27577	33234
61413	63223	31169	34591	9461	46957
61414	23031	16320	23819	64869	31967
61415	47691	49269	21612	57819	63071
61416	15490	15983	12835	28150	21393
61417	1973	29884	33914	7681	48322
61418	62947	26254	24682	38152	25360
61419	40161	54631	61883	21208	38001
61420	1973	48322	24531	33914	26031
61421	54140	28150	53054	27606	46643
61422	43416	55200	30771	46858	23031
61423	56463	27500	62847	27452	3577
61424	2946	2061	24531	45884	9831
61425	62465	30379	3614	28490	41207
61426	61487	23455	31967	63019	24509
61427	1973	2946	60387	2148	28105
61428	51695	3614	45510	62833	10248
61429	24682	26254	62947	13623	25360
61430	61178	46133	27577	27500	40857
61431	1719	62842	33234	19091	3860
61432	7681	33914	29884	29761	34074
61433	56936	4937	46166	14896	62847
61434	31967	45837	16320	47560	16512
61435	63142	23168	19091	1719	14790
61436	3445	19236	12835	12036	41879
61437	14740	8473	9955	13972	27926
61438	38881	28237	62798	16406	47327
61439	21208	61883	2946	1719	18378
61440	45645	38945	43044	55192	63071
61441	33914	29884	34074	7681	55200
61442	13972	11573	9955	8473	14740
61443	43044	62465	34565	62847	18954
61444	62465	32099	4603	15427	29920
61445	26254	24740	51364	24370	16923
61446	51364	28861	36937	23230	2137
61447	33511	1083	12968	64719	29920
61448	15490	34268	28150	53938	55635
61449	62465	3614	29920	15427	4603
61450	26254	37078	24682	55541	3445
61451	18886	34667	60454	60982	61171
61452	27580	10199	28490	19091	62261
61453	13092	13623	31014	39478	8360
61454	24682	13623	62947	23573	25360
61455	37078	39962	26254	27606	12036
61456	1973	61178	61171	41319	61154
61457	63223	5477	47721	27580	40161
61458	60387	16320	57429	55393	28894
61459	27580	28490	62261	41207	4603
61460	48939	40003	23031	16320	23819
61461	1973	60387	31048	51364	43164
61462	15490	34268	21393	16428	28150
61463	5689	27500	60649	59296	61178
61464	62947	5661	13623	24682	5540
61465	53841	22982	17038	45266	27228
61466	1719	61883	63142	42740	21208
61467	43416	55200	22498	3310	33914
61468	61883	54631	15490	16428	10675
61469	5689	46002	27452	52885	64439
61470	64689	58828	53514	45272	26254
61471	63142	2946	42740	53125	25800
61472	61883	1719	3860	13099	28800
61473	26254	62947	14042	24682	16923
61474	32519	8241	21687	30624	16713
61475	1973	60982	13099	62679	61154
61476	3614	62465	55442	29920	8362
61477	26031	48322	51033	63619	7681
61478	31967	16320	43416	23031	3310
61479	16282	3407	34268	53581	28150
61480	2946	1973	18886	18378	34667
61482	13092	29174	21687	23595	31014
61483	61883	63484	28150	25801	38529
61484	20759	62842	43044	54351	28861
61485	5689	27500	18038	56463	45629
61486	38881	44631	22124	58828	28237
61487	9955	12835	52303	62798	14740
61488	1973	51364	23230	61178	41319
61489	19091	10199	41207	30379	10865
61490	31394	39962	38945	64689	45645
61491	22982	53841	27228	30192	23368
61492	19091	1719	33234	61883	23168
61493	50919	64689	63071	49269	27926
61494	39962	37078	19236	12036	31394
61495	5689	61178	27500	5365	47721
61496	55442	33511	13591	10957	12968
61497	63223	51494	31189	5477	13099
61498	61883	19091	3860	1719	58099
61499	43130	30372	46858	48939	32487
61500	33914	3310	32455	22498	31967
61501	61046	23835	30771	46858	46491
61502	50919	62465	29920	13972	1083
61503	7473	5661	41386	7681	18496
61505	31169	9461	22141	40374	2949
61506	23168	10199	32468	40649	40555
61507	61883	28422	18378	1719	63484
61508	8503	45556	36453	7507	53922
61509	56073	38529	61883	42382	31169
61510	42943	28384	55797	38881	62798
61511	38881	3614	28237	62833	12809
61512	31967	56073	38529	42382	61883
61513	63223	51494	31189	23455	13099
61514	30379	10865	62465	30735	1380
61515	13972	50919	62465	8473	29920
61516	57429	45837	341	62842	60387
61517	62465	62833	32099	53514	49005
61518	23031	16320	40003	23819	48939
61520	26254	24682	15490	62947	23573
61521	10199	36716	19091	6047	43044
61522	61178	14042	26254	18038	52586
61523	61178	1973	21208	41319	19833
61524	57346	64719	20869	29511	25581
61525	1973	29884	33914	7681	43164
61526	43130	46858	43416	8241	35808
61527	43044	51364	62847	36937	28861
61528	55442	3614	13591	31169	5694
61529	48584	13099	5689	26926	45556
61530	62798	11573	48939	9955	23031
61531	3407	54140	2515	43130	28150
61532	27580	21208	17231	40161	27577
61533	26254	3445	19236	20464	26218
61534	61178	41110	40857	46133	36192
61535	26254	29254	37078	29761	63619
61536	54140	48939	53054	23819	62892
61537	62947	26218	38152	24682	26254
61538	11573	31972	62798	38881	3614
61539	62847	4603	5210	45556	43211
61541	53841	45266	22982	46166	7991
61542	3445	26218	28073	57707	26254
61543	23455	10957	55442	33511	27396
61544	33914	43416	29884	3310	23031
61545	26254	29761	27606	37078	1985
61546	10199	27500	38534	34565	12389
61547	8241	23835	12686	18765	24396
61548	2946	21208	61883	18886	60454
61549	2061	24531	2946	28150	42740
61550	11573	55797	31972	42943	23031
61551	56936	62847	62833	14896	4937
61552	13623	26218	38152	62947	24682
61553	27393	1973	47691	60982	38125
61554	26254	62947	24682	48393	42619
61555	33511	64719	1083	12968	8503
61556	12036	56189	12835	13476	23168
61557	62679	4925	33030	8503	45266
61558	28861	51364	672	38652	2137
61559	34667	54374	1973	64244	32455
61560	61178	1973	41319	51364	40857
61561	60387	1973	60982	39598	54374
61562	18765	8241	12686	41354	2548
61563	28150	22922	15490	61883	34268
61564	61178	41319	1973	13623	61171
61565	23031	29761	34180	51769	13997
61566	13623	60454	17571	31014	39458
61567	26254	24682	62947	42619	64371
61568	61883	54631	28422	63484	17231
61569	23168	63142	25800	32468	49828
61570	7681	29884	33914	29761	20869
61571	38945	23168	31523	40649	54555
61572	1973	60982	23230	61154	61178
61573	13623	60454	16282	48322	45614
61574	8241	15490	53938	59678	43130
61575	8241	32519	36815	23783	53014
61576	4603	29920	62465	6726	33511
61577	54140	29884	10108	3407	53581
61578	20759	28861	62842	54351	51364
61579	19091	27580	56621	10199	17089
61580	62847	36937	63349	2269	59296
61581	1973	45614	13623	26031	48322
61582	5689	18580	47721	46002	52885
61583	23455	51494	4603	31169	3614
61584	58505	23835	38881	46491	1191
61585	63142	16314	28150	37566	54140
61586	46166	51695	22982	56936	29366
61587	28150	61883	22922	23349	42740
61588	3614	62465	29920	55442	10957
61589	43416	43130	46858	51769	2515
61590	5689	63223	18580	49031	47721
61591	61883	21208	28422	1719	18378
61592	6047	3614	30379	62465	30735
61593	31394	6093	12036	64459	39962
61594	50919	62465	43044	63071	49269
61595	19091	6047	56189	10199	34762
61596	5661	62947	53271	41354	46583
61597	21687	15490	39478	23595	13092
61598	41912	46166	52885	5689	47299
61599	1973	60982	62679	8503	33030
61600	23168	10199	56621	19091	40555
61601	29174	40404	8241	13623	32922
61602	62947	26254	24682	2505	6488
61603	1973	26737	51364	38125	60982
61604	1973	61171	60982	61154	61178
61605	62465	43044	34565	9099	36716
61606	29761	7681	29884	51769	33914
61607	2946	2061	24531	42740	9831
61608	32099	62465	62833	3614	15409
61609	61883	19091	1719	3860	63484
61610	46166	45266	53841	4925	62679
61611	51364	14543	50118	14042	22973
61612	22982	45266	53841	55442	13591
61613	63223	2949	31169	9461	58298
61614	27577	1719	21208	2946	33234
61615	61883	31169	21393	34762	54631
61616	31967	31169	32455	29693	1962
61617	55442	3614	10957	11033	31169
61618	3407	28150	16282	33914	23349
61619	38881	44631	58828	5253	25283
61620	16282	51033	13623	19743	34268
61621	63223	46166	924	36453	47299
61622	26254	37078	39962	19236	42109
61623	31169	60661	31967	61883	23455
61624	38945	54555	31523	12036	62892
61625	13092	31014	39478	13623	8360
61626	21687	16282	58739	23349	28150
61627	13623	61178	24666	31014	36765
61628	26254	29254	51364	59995	21258
61629	8241	12686	2548	46583	40404
61630	55200	43416	33914	22498	57346
61631	26254	24682	62947	49687	37078
61632	50919	11573	13972	31972	55797
61633	8241	43130	46858	29178	35808
61634	39962	14543	31394	29254	64689
61635	60982	24531	49411	39598	2148
61636	13972	9955	40003	23031	11573
61637	33914	34074	55200	7681	4225
61638	8503	60982	2575	1973	33030
61639	33914	34074	56782	34667	54374
61640	61883	56073	28150	38529	42382
61641	11573	23031	55797	64719	31972
61642	26218	3445	36256	32519	6341
61643	61883	42382	31169	31967	63484
61644	51769	33914	46583	7681	55200
61645	43130	33205	51769	8241	24561
61646	63142	42740	28150	32241	15490
61647	49031	18580	26218	5689	19413
61648	23031	29884	43244	56908	6064
61649	60454	17571	16282	39458	61883
61650	62847	63071	50919	49269	1083
61651	34074	1973	33914	34667	56782
61652	54631	63223	8360	40161	46004
61653	12036	38945	12835	56189	34762
61654	61883	3860	5477	1719	11656
61655	23031	31394	11573	6064	18055
61656	63142	23168	14790	56189	8557
61657	33914	29884	57346	42264	39598
61658	11573	9955	62798	13972	48939
61659	8503	27393	47691	37024	7991
61660	62465	43044	32331	62847	10865
61661	50919	1083	13972	11573	23857
61662	51364	43164	14543	44244	34464
61663	61883	28422	18378	46004	54682
61664	61883	18378	42740	24531	2061
61665	31967	32455	62679	23455	31169
61666	33914	29884	7681	54001	34074
61667	27577	61178	18025	40857	51364
61668	31169	2949	63223	23203	9461
61669	51364	14543	22973	25800	63071
61670	57346	27393	64719	8503	33914
61671	26218	46095	32519	30508	18580
61672	20869	15777	63619	7473	26254
61673	62847	4603	62465	5654	32099
61674	61178	41319	2148	60478	21208
61675	27500	56463	59296	52586	53686
61676	28150	22922	23349	38529	61883
61677	26218	3445	46095	57707	19413
61678	8503	4603	62847	5210	43211
61679	20869	23031	55797	7473	46938
61680	13099	43211	48584	45556	58680
61681	4603	62261	3614	30379	10865
61682	7473	41386	51364	1973	18496
61683	3614	38881	28237	27913	62798
61684	33914	29884	3407	43416	51769
61685	42943	21680	46583	9919	28384
61686	34074	33914	24045	7681	3407
61687	28150	38529	22922	61883	56073
61688	31169	31967	61378	13487	53858
61689	22982	53841	45266	46166	23835
61690	62679	23455	51494	63223	53805
61691	55393	23031	28894	56908	60387
61692	6047	41879	3445	52303	12835
61693	24682	26254	62947	13623	21014
61694	10957	55442	31967	11033	31169
61695	55797	20869	42943	45272	11573
61696	63142	28150	42740	14790	16314
61697	26218	46095	49031	32519	18580
61698	28150	23819	54140	56073	22922
61699	21687	61883	39478	13092	46004
61700	56621	30135	46133	27500	5365
61701	5689	41912	46166	52885	14518
61702	19091	61883	54631	21393	56189
61703	49031	8241	32519	23783	8360
61704	31967	45837	31169	29693	2569
61705	54140	27606	10108	8908	46643
61706	60387	60982	1973	57429	39598
61707	46166	2622	47299	14518	35983
61708	5689	61178	27500	60649	26926
61709	26254	23573	25360	8557	24928
61710	31394	23031	20869	47395	29761
61711	13099	27577	13943	58680	63019
61712	42943	28384	55797	5253	38881
61713	62847	59296	17377	43211	49391
61714	8241	49031	18765	23783	48112
61715	11573	55797	31972	26598	22982
61716	29884	33914	51769	7681	29761
61717	23031	31394	34180	54140	27606
61718	61178	56621	46133	27577	27500
61719	4925	62679	53841	45266	46166
61720	26254	5426	37078	57365	64689
61721	53514	20464	41981	39367	19236
61722	40003	16320	23819	48939	40648
61723	23835	22982	42943	61046	46491
61724	31169	23455	63223	51494	62679
61725	61883	2946	18378	24531	1719
61726	5426	42109	54497	62085	55541
61727	61883	28422	18378	46004	54682
61728	24682	15490	29761	26254	34268
61729	38881	23835	58505	18765	8241
61730	8557	15490	23573	19091	63142
61731	63223	31169	3614	47721	46957
61732	56189	34762	19091	12835	3922
61733	8241	29174	21687	40404	23595
61734	30192	23368	32107	9813	29174
61735	62842	20759	341	63019	56807
61736	48939	23031	62635	23819	62892
61737	33914	34074	32107	63407	24045
61738	13623	62947	18038	61178	61171
61739	62842	58099	3860	1719	20759
61740	21687	13092	32107	32922	29174
61741	34074	48322	16282	24045	60454
61742	8241	53014	24682	49031	40404
61743	5661	29174	53271	34074	24045
61744	13972	11573	31972	50919	9955
61745	61883	17231	1719	27580	19091
61746	60454	45614	19833	1973	13623
61747	3407	43416	54140	33914	23031
61748	54140	10108	46643	28150	27606
61749	61883	60661	28422	3860	31169
61750	48939	54140	56073	23819	23031
61751	33914	1973	29884	39598	7681
61752	42943	28384	55797	5253	2548
61753	46166	14518	63223	47299	36453
61754	49031	8241	38192	48112	53014
61755	28150	2061	42740	2946	24531
61756	29884	33914	3407	54140	53581
61757	26254	29761	62947	24682	42287
61758	23031	48939	9955	13972	16320
61759	54140	25287	10108	8908	1985
61760	15490	21393	16428	46095	34762
61761	12835	34762	38945	30735	54555
61762	29174	34074	24045	32922	40404
61763	18580	32519	49031	26218	47926
61764	55442	10957	31169	17038	13591
61766	20759	62842	57429	54351	40003
61767	5661	37024	27393	61171	4925
61768	27926	50919	64689	53514	20972
61769	62465	62847	50919	29920	56429
61770	54140	23031	23819	28150	48939
61771	38945	31523	54555	55192	45645
61772	61883	13092	39458	39478	17571
61773	62089	26254	50118	19236	39962
61774	34762	12835	19091	56189	6047
61775	51695	46166	5694	22982	13591
61776	52303	28237	22124	3614	60875
61777	11573	55797	42943	31972	23031
61778	50919	13972	43044	63071	40003
61779	26254	24682	62947	42619	59995
61780	26254	29254	21258	51364	59995
61781	5689	47721	27500	27452	18580
61782	26254	62947	24682	42619	49687
61783	48939	56073	38529	13487	22846
61784	13623	1973	45614	48322	26031
61785	23031	54140	48939	10108	34180
61786	3614	5477	47721	27580	4603
61787	56463	18038	61178	45629	54638
61788	31967	16320	57429	45837	64869
61789	60982	1973	8503	62679	13099
61790	56463	52586	26544	14042	38140
61791	33914	7681	34074	29884	48322
61792	47691	1083	8503	62847	21612
61793	48939	9955	62798	13487	56073
61794	1973	60982	8503	33030	16805
61795	13099	63019	18488	13943	62261
61796	19091	6047	56189	10199	12835
61797	8241	7501	57365	28483	49687
61798	2949	31169	22141	9461	40374
61799	5661	34074	24045	54492	33914
61800	3445	26218	12036	19236	12835
61801	29761	46583	20869	42943	51769
61802	61178	13623	5689	24666	57449
61803	9461	22141	31169	2949	63223
61804	46166	2622	41912	47299	51695
61805	26254	29761	11126	24682	25806
61806	14543	57819	51364	63071	49269
61807	23031	55200	57346	29511	33914
61808	26254	25360	26218	24682	28073
61809	26254	62947	24682	49687	54339
61810	48322	16282	26031	60454	1973
61811	31523	23031	38945	40003	23334
